RUTA,PASSENGERS_mean,PASSENGERS_std,PASSENGERS_count,Accessories_mean,Accessories_std,Accessories_min,Accessories_max,Alcohol_mean,Alcohol_std,Alcohol_min,Alcohol_max,Cold Drink_mean,Cold Drink_std,Cold Drink_min,Cold Drink_max,Confectionery_mean,Confectionery_std,Confectionery_min,Confectionery_max,Fresh Food_mean,Fresh Food_std,Fresh Food_min,Fresh Food_max,Gents Fragrance_mean,Gents Fragrance_std,Gents Fragrance_min,Gents Fragrance_max,Hot Drink_mean,Hot Drink_std,Hot Drink_min,Hot Drink_max,Hot Food_mean,Hot Food_std,Hot Food_min,Hot Food_max,Ladies Fragrance_mean,Ladies Fragrance_std,Ladies Fragrance_min,Ladies Fragrance_max,Logo_mean,Logo_std,Logo_min,Logo_max,Savoury Snacks_mean,Savoury Snacks_std,Savoury Snacks_min,Savoury Snacks_max,Skincare & Make-up_mean,Skincare & Make-up_std,Skincare & Make-up_min,Skincare & Make-up_max,Sweet Snacks_mean,Sweet Snacks_std,Sweet Snacks_min,Sweet Snacks_max,Tobacco_mean,Tobacco_std,Tobacco_min,Tobacco_max,Tobacco._mean,Tobacco._std,Tobacco._min,Tobacco._max
MAD-RZE,114.0,93.64115904166643,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAD-SAP,254.94285714285715,27.978923640255115,35,0.11428571428571428,0.32280285109067564,0.0,1.0,0.7714285714285715,1.3080230769171848,0.0,5.0,2.085714285714286,1.9907348417315736,0.0,9.0,0.11428571428571428,0.32280285109067564,0.0,1.0,0.5428571428571428,0.7413365173339116,0.0,2.0,1.0285714285714285,1.3391330445196137,0.0,5.0,0.42857142857142855,0.9787661586289704,0.0,4.0,0.02857142857142857,0.1690308509457033,0.0,1.0,1.2857142857142858,1.9337775979463945,0.0,8.0,4.3428571428571425,4.242244530370943,1.0,25.0,2.085714285714286,2.441930631710089,0.0,9.0,0.42857142857142855,0.8147794463647738,0.0,3.0,2.057142857142857,3.298331638364866,0.0,16.0,0.6,0.9455779434075352,0.0,5.0,0.02857142857142857,0.1690308509457033,0.0,1.0
MAD-SCQ,65.0,,1,0.0,,0.0,0.0,0.0,,0.0,0.0,1.0,,1.0,1.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
MAD-SDQ,296.25,44.91359585289263,120,0.8083333333333333,1.2588899560996696,0.0,6.0,9.591666666666667,5.688697083674249,0.0,31.0,10.516666666666667,4.842013841287083,1.0,26.0,0.5333333333333333,0.7210325618043008,0.0,3.0,2.3833333333333333,1.3232461570535026,0.0,8.0,2.658333333333333,2.629809186717435,0.0,11.0,2.4583333333333335,2.184343961792045,0.0,14.0,1.1583333333333334,1.3409881803058104,0.0,6.0,2.558333333333333,2.5953929231949275,0.0,11.0,8.391666666666667,4.740839611723818,0.0,27.0,9.375,5.568613272755851,0.0,26.0,0.8416666666666667,1.2767858367123015,0.0,6.0,4.225,3.126096446304343,0.0,19.0,0.75,0.9370972524259163,0.0,4.0,0.06666666666666667,0.28204932321899173,0.0,2.0
MAD-SJO,317.0,,1,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
MAD-SJU,256.5,103.94469683442249,2,0.5,0.7071067811865476,0.0,1.0,6.0,1.4142135623730951,5.0,7.0,13.5,6.363961030678928,9.0,18.0,1.0,0.0,1.0,1.0,3.0,2.8284271247461903,1.0,5.0,0.5,0.7071067811865476,0.0,1.0,5.0,1.4142135623730951,4.0,6.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,3.0,0.0,3.0,3.0,10.5,2.1213203435596424,9.0,12.0,0.0,0.0,0.0,0.0,4.5,0.7071067811865476,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAD-SSA,237.0943396226415,53.74629294942592,53,0.20754716981132076,0.599951618755717,0.0,3.0,4.90566037735849,4.554220996222989,0.0,21.0,6.30188679245283,4.16295432106158,0.0,22.0,0.1509433962264151,0.41120023267233496,0.0,2.0,2.2641509433962264,2.0953331238385133,0.0,12.0,1.0943396226415094,1.3904087797284683,0.0,5.0,2.2452830188679247,2.3362170306959467,0.0,8.0,1.3773584905660377,1.5959855297967944,0.0,8.0,1.320754716981132,1.6381695331828376,0.0,7.0,4.962264150943396,3.0944259076787097,0.0,15.0,5.39622641509434,4.09661972588616,0.0,16.0,0.6415094339622641,1.0578341374758564,0.0,4.0,3.2264150943396226,3.2441753096538695,0.0,17.0,0.6415094339622641,0.8569700565328431,0.0,4.0,0.018867924528301886,0.137360563948689,0.0,1.0
MAD-STI,216.57894736842104,46.282124926577204,19,0.5263157894736842,0.9048278567177281,0.0,3.0,6.947368421052632,5.285973937491203,0.0,17.0,5.7368421052631575,3.211820274187865,1.0,15.0,0.5263157894736842,0.9642741111341261,0.0,4.0,1.6842105263157894,1.2042808632793343,0.0,3.0,2.4210526315789473,2.168352920067421,0.0,6.0,0.7894736842105263,1.0316624861746777,0.0,3.0,0.6842105263157895,0.88522637273985,0.0,3.0,2.3684210526315788,2.191157135087138,0.0,7.0,5.526315789473684,2.365690433693761,1.0,10.0,6.052631578947368,4.893007303063859,1.0,20.0,0.8947368421052632,1.1002392084403616,0.0,3.0,3.1052631578947367,2.4696994158557763,0.0,10.0,0.7894736842105263,0.8549819600709617,0.0,2.0,0.0,0.0,0.0,0.0
MAD-SVQ,2.0,2.8284271247461903,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAD-TFN,137.92037470725995,49.405415223236325,427,0.0,0.0,0.0,0.0,2.3255269320843093,3.3538401213711677,0.0,33.0,4.850117096018735,3.6791531398722617,0.0,22.0,0.0,0.0,0.0,0.0,2.19672131147541,2.3742927831824905,0.0,15.0,0.0,0.0,0.0,0.0,2.660421545667447,1.9857243591024467,0.0,9.0,0.9414519906323185,1.5210080513948634,0.0,10.0,0.0,0.0,0.0,0.0,0.5480093676814989,4.3182563121446185,0.0,67.0,3.8875878220140514,3.9165605465965285,0.0,26.0,0.0,0.0,0.0,0.0,2.0421545667447307,2.048268029266437,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAD-TFS,175.75,55.99627963832359,4,0.0,0.0,0.0,0.0,4.0,2.160246899469287,1.0,6.0,7.75,3.2015621187164243,3.0,10.0,0.0,0.0,0.0,0.0,3.5,5.686240703077327,0.0,12.0,0.0,0.0,0.0,0.0,2.5,2.3804761428476167,0.0,5.0,1.5,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,1.0,4.0,2.449489742783178,1.0,6.0,0.0,0.0,0.0,0.0,1.5,2.3804761428476167,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAD-TLV,273.06315789473683,46.57019650686016,95,0.28421052631578947,0.6468114575285026,0.0,4.0,1.5473684210526315,1.5626520082834063,0.0,7.0,7.294736842105263,3.357664094976157,0.0,21.0,0.1368421052631579,0.4024004123075769,0.0,2.0,2.8105263157894735,1.829397859558011,0.0,10.0,0.3684210526315789,0.9570859093362223,0.0,6.0,5.042105263157895,2.356140865066398,0.0,13.0,1.7578947368421052,1.6484408460252202,0.0,12.0,0.4842105263157895,0.8735249925754702,0.0,4.0,2.5894736842105264,1.6662784168913622,0.0,7.0,4.536842105263158,3.218333539687329,0.0,14.0,0.5157894736842106,0.9660531448173141,0.0,4.0,3.336842105263158,2.4866046504360093,0.0,11.0,0.9473684210526315,1.214876064536482,0.0,4.0,0.09473684210526316,0.32855856081304396,0.0,2.0
MAD-TUN,133.66666666666666,19.731531449264985,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,2.3094010767585034,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5773502691896258,0.0,1.0,0.3333333333333333,0.5773502691896258,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5773502691896258,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAD-UIO,258.25373134328356,32.47439237473962,67,0.3880597014925373,0.7376297806836603,0.0,3.0,0.5074626865671642,1.0353323917783122,0.0,5.0,1.8507462686567164,2.098005772757488,0.0,9.0,0.07462686567164178,0.26477164751518606,0.0,1.0,0.7910447761194029,1.135345541218497,0.0,4.0,1.4179104477611941,1.6619562563194896,0.0,7.0,0.13432835820895522,0.5746019014001938,0.0,4.0,0.22388059701492538,0.5170105069674985,0.0,2.0,1.8955223880597014,2.068042027869993,0.0,9.0,3.8059701492537314,2.4816832384623804,0.0,14.0,0.835820895522388,1.5135450551940024,0.0,8.0,0.5223880597014925,0.8231169318460366,0.0,4.0,1.0895522388059702,1.8727013650160005,0.0,9.0,0.4925373134328358,0.6123262729098788,0.0,2.0,0.07462686567164178,0.3615384985502465,0.0,2.0
MAD-VCE,140.253112033195,21.372057318491738,241,0.0,0.0,0.0,0.0,0.9626556016597511,1.6003435834414563,0.0,12.0,3.1618257261410787,2.7948530049900793,0.0,14.0,0.0,0.0,0.0,0.0,0.7344398340248963,1.2861508293120105,0.0,8.0,0.0,0.0,0.0,0.0,2.3609958506224067,2.0161776552384243,0.0,13.0,0.6182572614107884,1.361493769189122,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.838174273858921,2.311825394106442,0.0,11.0,0.0,0.0,0.0,0.0,1.4771784232365146,1.6908140067826807,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAD-VGO,123.41702127659575,37.66246296921991,470,0.0,0.0,0.0,0.0,0.451063829787234,1.0099446543609685,0.0,6.0,0.9851063829787234,1.3905680947674524,0.0,7.0,0.0,0.0,0.0,0.0,0.1425531914893617,0.4874740956874923,0.0,4.0,0.0,0.0,0.0,0.0,0.43617021276595747,0.8658223919850087,0.0,6.0,0.10851063829787234,0.3957825571057756,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5127659574468085,1.0194519664236417,0.0,9.0,0.0,0.0,0.0,0.0,0.20638297872340425,0.5443660875149288,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAD-VLC,115.20661157024793,42.470769514569675,242,0.0,0.0,0.0,0.0,0.23140495867768596,0.6726467271609755,0.0,5.0,0.45454545454545453,0.9200396888426299,0.0,5.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.3970848127890538,0.0,3.0,0.0,0.0,0.0,0.0,0.15289256198347106,0.4337569888066788,0.0,3.0,0.09917355371900827,0.43507921113469966,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2768595041322314,0.8936159311813793,0.0,10.0,0.0,0.0,0.0,0.0,0.1446280991735537,0.4552051041475865,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAD-VVI,271.03846153846155,49.73536302111033,52,0.19230769230769232,0.48662348204027467,0.0,2.0,0.7307692307692307,1.0685409626395295,0.0,5.0,3.7115384615384617,3.0054625983139855,0.0,17.0,0.11538461538461539,0.32260253903223585,0.0,1.0,0.2692307692307692,0.6298267615963346,0.0,3.0,0.9615384615384616,1.5960925136774482,0.0,7.0,0.17307692307692307,0.5133952284872583,0.0,3.0,0.07692307692307693,0.269069117598525,0.0,1.0,1.1346153846153846,1.7153156246905965,0.0,11.0,5.384615384615385,3.396387043198942,1.0,17.0,0.5,0.7540739028638985,0.0,2.0,0.5769230769230769,1.1938757751608151,0.0,6.0,1.1923076923076923,2.058349439058636,0.0,10.0,0.5576923076923077,0.7774634860213893,0.0,3.0,0.09615384615384616,0.29767829619260583,0.0,1.0
MAD-ZRH,176.01652892561984,26.22104677784079,242,0.0,0.0,0.0,0.0,2.074380165289256,2.5086250859145225,0.0,11.0,4.917355371900826,3.652059674332833,0.0,19.0,0.0,0.0,0.0,0.0,1.665289256198347,1.7211021627355212,0.0,8.0,0.0,0.0,0.0,0.0,2.4917355371900825,1.7763820183162824,0.0,9.0,0.8388429752066116,1.333754062993664,0.0,8.0,0.0,0.0,0.0,0.0,0.0371900826446281,0.4305033686751556,0.0,6.0,2.9132231404958677,2.8541137857256027,0.0,16.0,0.0,0.0,0.0,0.0,1.640495867768595,1.7281212551777039,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAN-LIS,98.96774193548387,77.76683593179077,155,0.0,0.0,0.0,0.0,10.741935483870968,10.882392969795633,0.0,88.0,7.129032258064516,8.116609295758396,0.0,80.0,0.0,0.0,0.0,0.0,3.4516129032258065,4.261262462142058,0.0,48.0,0.0,0.0,0.0,0.0,4.187096774193549,5.436513274285555,0.0,56.0,0.9032258064516129,1.3946753732436443,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.987096774193549,6.8509048570757285,0.0,56.0,0.0,0.0,0.0,0.0,3.1161290322580646,4.099342422258828,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MBJ-MXP,307.0,16.46207763315433,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDE-MAD,290.50485436893206,8.668032079177031,103,0.11650485436893204,0.5653555340475274,0.0,5.0,0.7475728155339806,1.5448741721840038,0.0,10.0,2.8058252427184467,2.4134356457588217,0.0,10.0,0.038834951456310676,0.19414620007023906,0.0,1.0,0.2621359223300971,0.6854391042665419,0.0,4.0,0.1650485436893204,0.7553351077974515,0.0,7.0,0.2621359223300971,0.727083416857711,0.0,5.0,0.07766990291262135,0.2689602488432698,0.0,1.0,0.22330097087378642,1.0187654854827057,0.0,9.0,4.553398058252427,2.3793562951378004,0.0,12.0,0.6796116504854369,1.2383859849441419,0.0,6.0,0.24271844660194175,0.7203759832236263,0.0,6.0,1.1359223300970873,2.0148884253122468,0.0,10.0,0.32038834951456313,0.6449440199602935,0.0,3.0,0.038834951456310676,0.19414620007023908,0.0,1.0
MIA-MAD,292.68333333333334,44.45713322604006,120,0.11666666666666667,0.4335379822724061,0.0,3.0,0.9583333333333334,1.4746931504401795,0.0,8.0,2.783333333333333,2.373464415855719,0.0,11.0,0.041666666666666664,0.23889920286943755,0.0,2.0,0.25,0.6115141697719955,0.0,4.0,0.18333333333333332,0.6857901451969834,0.0,6.0,0.15,0.528991429772836,0.0,4.0,0.16666666666666666,0.5239368319955838,0.0,3.0,0.18333333333333332,0.5182928235856562,0.0,3.0,5.3,4.269493111432718,0.0,42.0,0.8166666666666667,1.3092003674918886,0.0,6.0,0.21666666666666667,0.5678106758290427,0.0,3.0,1.2083333333333333,1.9784376882465897,0.0,10.0,0.5666666666666667,0.7857270179767982,0.0,3.0,0.058333333333333334,0.23535538418048801,0.0,1.0
MIA-PUJ,97.0,,1,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
MMX-CPH,138.0,,1,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
MRS-LIS,81.22613065326634,24.392914201369397,199,0.0,0.0,0.0,0.0,1.4673366834170853,2.0835305221130844,0.0,10.0,2.0100502512562812,2.2110602368998067,0.0,12.0,0.0,0.0,0.0,0.0,0.8492462311557789,1.3734079615915287,0.0,10.0,0.0,0.0,0.0,0.0,1.64321608040201,1.8363176010323832,0.0,11.0,0.32160804020100503,0.770075050216102,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07035175879397,2.697749787516416,0.0,14.0,0.0,0.0,0.0,0.0,0.8040201005025126,1.1532930101542698,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUC-GVA,63.0,,1,0.0,,0.0,0.0,1.0,,1.0,1.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,1.0,,1.0,1.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
MUC-LIS,130.18100890207714,42.245595658607,337,0.0,0.0,0.0,0.0,4.4183976261127595,4.910510452177731,0.0,30.0,5.804154302670623,5.658188909715249,0.0,64.0,0.0,0.0,0.0,0.0,1.8308605341246291,2.4996184532922237,0.0,24.0,0.0,0.0,0.0,0.0,2.5459940652818993,2.320673837377515,0.0,16.0,0.9287833827893175,1.647771584294607,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9554896142433233,5.220247994078774,0.0,60.0,0.0,0.0,0.0,0.0,2.077151335311573,2.5118730355398786,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUC-MAD,161.43697478991598,30.649271893517096,238,0.0,0.0,0.0,0.0,4.226890756302521,5.189956179403984,0.0,29.0,5.357142857142857,3.6599340896643424,0.0,23.0,0.0,0.0,0.0,0.0,2.197478991596639,2.298154173470966,0.0,10.0,0.0,0.0,0.0,0.0,1.8991596638655461,1.6350329122647398,0.0,9.0,0.9369747899159664,1.315366214345945,0.0,8.0,0.0,0.0,0.0,0.0,0.07983193277310924,0.4750447159823446,0.0,3.0,2.8361344537815127,2.491004274199904,0.0,14.0,0.0,0.0,0.0,0.0,0.9957983193277311,1.2100071456345265,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MVD-MAD,314.9117647058824,28.22126608651534,68,0.3088235294117647,0.6048893556448418,0.0,3.0,4.0,2.5392442170909537,0.0,13.0,9.382352941176471,4.203869616694877,0.0,23.0,0.36764705882352944,0.5961170816759466,0.0,2.0,3.5588235294117645,2.228595387509619,0.0,9.0,0.5147058823529411,1.0293114211723904,0.0,6.0,3.9411764705882355,2.9007582793571407,0.0,15.0,3.911764705882353,2.966153819531919,0.0,13.0,0.5735294117647058,0.8863168206599281,0.0,4.0,6.088235294117647,2.971181453124741,0.0,15.0,10.367647058823529,6.307788154017331,0.0,46.0,0.6911764705882353,1.068648929984729,0.0,4.0,6.455882352941177,5.978653129232698,0.0,41.0,0.5441176470588235,0.8540303662924432,0.0,3.0,0.058823529411764705,0.23704354037838388,0.0,1.0
MXP-JFK,309.5,28.991378028648448,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MXP-LIS,136.87239583333334,31.657631098640852,384,0.0,0.0,0.0,0.0,2.359375,3.305350615183667,0.0,30.0,4.760416666666667,4.622557454899487,0.0,42.0,0.0,0.0,0.0,0.0,1.9114583333333333,2.162455320073501,0.0,10.0,0.0,0.0,0.0,0.0,1.9713541666666667,1.8171541861876932,0.0,12.0,0.6744791666666666,1.3502827243196773,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.184895833333333,5.252842670867955,0.0,54.0,0.0,0.0,0.0,0.0,1.5104166666666667,1.8451533672437637,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MXP-LRM,304.3333333333333,36.198526673517165,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MXP-MAD,162.4813278008299,29.104851111620523,241,0.0,0.0,0.0,0.0,1.5809128630705394,1.7376615022904156,0.0,9.0,3.9502074688796682,2.689022816336321,0.0,14.0,0.0,0.0,0.0,0.0,0.6846473029045643,1.3166137041364026,0.0,8.0,0.0,0.0,0.0,0.0,1.4896265560165975,1.4637623702722968,0.0,9.0,0.6473029045643154,1.2698765472936844,0.0,10.0,0.0,0.0,0.0,0.0,0.14937759336099585,0.9142902680927889,0.0,12.0,3.195020746887967,3.324050005199647,0.0,25.0,0.0,0.0,0.0,0.0,0.9294605809128631,1.3475298850667454,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MXP-MXP,-3.0,,1,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
MXP-OPO,147.5,27.577164466275352,2,0.0,0.0,0.0,0.0,3.0,1.4142135623730951,2.0,4.0,5.5,0.7071067811865476,5.0,6.0,0.0,0.0,0.0,0.0,0.5,0.7071067811865476,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.7071067811865476,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.8284271247461903,1.0,5.0,0.0,0.0,0.0,0.0,1.0,1.4142135623730951,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAP-LIS,87.02857142857142,32.3623653195441,35,0.0,0.0,0.0,0.0,2.142857142857143,2.0312681802677037,0.0,8.0,5.314285714285714,3.562644660191346,0.0,13.0,0.0,0.0,0.0,0.0,2.914285714285714,2.279982308644322,0.0,7.0,0.0,0.0,0.0,0.0,1.8857142857142857,1.676330526362103,0.0,6.0,0.5142857142857142,0.8178676928606546,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.685714285714286,5.624376716168481,0.0,27.0,0.0,0.0,0.0,0.0,1.4857142857142858,1.4627015410941933,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCE-LIS,77.53367875647669,17.326826365988055,193,0.0,0.0,0.0,0.0,2.0673575129533677,2.5373505213891474,0.0,12.0,2.9585492227979273,2.811498334390979,0.0,18.0,0.0,0.0,0.0,0.0,1.4145077720207253,1.8411378080754024,0.0,12.0,0.0,0.0,0.0,0.0,1.9533678756476685,1.487062804940548,0.0,7.0,0.5854922279792746,1.1655635668313835,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.393782383419689,3.7319513849856576,0.0,21.0,0.0,0.0,0.0,0.0,1.5233160621761659,2.293724543137808,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCE-NCE,-3.0,,1,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
NCE-TLS,144.0,,1,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
NTE-LHR,163.0,,1,0.0,,0.0,0.0,3.0,,3.0,3.0,5.0,,5.0,5.0,0.0,,0.0,0.0,5.0,,5.0,5.0,0.0,,0.0,0.0,7.0,,7.0,7.0,1.0,,1.0,1.0,0.0,,0.0,0.0,0.0,,0.0,0.0,8.0,,8.0,8.0,0.0,,0.0,0.0,3.0,,3.0,3.0,0.0,,0.0,0.0,0.0,,0.0,0.0
OPO-DUS,114.0,,1,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
OPO-FNC,110.08189655172414,29.75960276214521,232,0.0,0.0,0.0,0.0,0.9741379310344828,1.9158089489676726,0.0,14.0,1.3836206896551724,1.6733947643395457,0.0,9.0,0.0,0.0,0.0,0.0,0.46551724137931033,0.6828896392842021,0.0,4.0,0.0,0.0,0.0,0.0,1.3103448275862069,1.3542544352463408,0.0,6.0,0.16810344827586207,0.5199232607263643,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0732758620689655,1.5143674266146447,0.0,7.0,0.0,0.0,0.0,0.0,0.8017241379310345,1.094811277387336,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
